61322180	42.3853705	-71.1193973
61322186	42.3833628	-71.1196205
61322579	42.3553064	-71.1125954
61322587	42.3538819	-71.1099535
61322589	42.3538285	-71.1098052
61322591	42.3540446	-71.1103222
61322592	42.3539765	-71.1101804
61322598	42.3537528	-71.1095528
61322600	42.3541043	-71.110282
61322632	42.3546001	-71.1110354
61322682	42.354302	-71.1112763
61322684	42.3542597	-71.1112728
61322686	42.3544314	-71.1112432
61322688	42.354386	-71.1112596
61322690	42.3545606	-71.1111229
61322692	42.354503	-71.1112007
61323319	42.3710785	-71.1161151
61323427	42.3789829	-71.1200904
61323428	42.3788208	-71.1201087
61323438	42.3783684	-71.1201572
61323440	42.3779901	-71.1202015
61323964	42.3669627	-71.0755598
61323968	42.3688048	-71.0723283
61324245	42.363234	-71.0786621
61324407	42.3745817	-71.1188931
61324409	42.3751199	-71.1191353
61324412	42.3742679	-71.1188142
61324477	42.3728881	-71.1170987
61324497	42.3732086	-71.120757
61324503	42.3731102	-71.1178975
61324505	42.3733942	-71.1267645
61324507	42.373293	-71.1266041
61324508	42.3730883	-71.1263116
61324636	42.355349	-71.0987823
61325428	42.3719668	-71.1185744
61325434	42.3733632	-71.1185903
61325469	42.3728152	-71.1207655
61325590	42.370753	-71.115181
61325608	42.3726975	-71.1164128
61325629	42.3708279	-71.1138808
61325919	42.3548336	-71.1002347
61325921	42.3548595	-71.1000885
61325923	42.3548912	-71.0998966
61325925	42.3550404	-71.0989179
61325933	42.3547978	-71.1004044
61325942	42.3550617	-71.0988098
61325944	42.3551926	-71.0983156
61325946	42.3552365	-71.0981801
61326032	42.3716666	-71.1246696
61326058	42.356397	-71.09472
61326145	42.3578762	-71.0902704
61326149	42.3600867	-71.0836352
61326471	42.3692015	-71.0732475
61326536	42.3637501	-71.0784828
61326538	42.3636495	-71.078524
61326540	42.3640473	-71.07831
61326542	42.363949	-71.0783786
61326551	42.3858069	-71.1192386
61326557	42.386324	-71.119174
61326558	42.3641441	-71.0782331
61326560	42.3643163	-71.0780814
61326566	42.378938	-71.119982
61326758	42.370496	-71.114482
61326972	42.3623251	-71.0788743
61327048	42.3574754	-71.0927331
61327050	42.3569961	-71.0925031
61327391	42.3750457	-71.1190221
61327393	42.375021	-71.118954
61327395	42.3750077	-71.1188858
61327397	42.3750258	-71.1187121
61327398	42.3750543	-71.1186375
61327417	42.377546	-71.12001
61327419	42.37721	-71.119891
61327421	42.376873	-71.11977
61327422	42.378455	-71.120035
61327424	42.378165	-71.12006
61327426	42.377956	-71.120077
61327428	42.377765	-71.120063
61327430	42.3777176	-71.1200543
61327443	42.3657096	-71.0767703
61327517	42.3825885	-71.1195831
61327532	42.356088	-71.1139525
61327635	42.3566977	-71.0947622
61327730	42.3848238	-71.1193351
61328128	42.3614804	-71.1159564
61328140	42.3538026	-71.1034448
61328142	42.3538977	-71.1031234
61328146	42.3534543	-71.1076143
61328171	42.3537574	-71.103619
61328173	42.3536188	-71.1042818
61328175	42.3543194	-71.1103943
61328206	42.3534447	-71.1067255
61328208	42.353448	-71.1065793
61328222	42.3534425	-71.1071293
61328224	42.3535259	-71.1050999
61328225	42.3535376	-71.1049514
61328227	42.3534721	-71.1059794
61328229	42.3534964	-71.1055369
61328294	42.3837819	-71.1194444
61328432	42.3652204	-71.1159868
61328442	42.3656939	-71.1159444
61328452	42.365804	-71.1159335
61328579	42.3690693	-71.1171847
61328597	42.3677829	-71.1163563
61328641	42.3613522	-71.0790386
61328751	42.362845	-71.0783045
61328769	42.3675133	-71.1162467
61328773	42.3667938	-71.1160145
61328775	42.367273	-71.1161569
61328777	42.3663156	-71.1159335
61328779	42.3665464	-71.1159618
61328782	42.3660679	-71.1159246
61328967	42.3745233	-71.1187079
61329051	42.3740858	-71.118871
61329053	42.3742024	-71.1188306
61329082	42.3732343	-71.118344
61329088	42.3733081	-71.1185058
61329170	42.3726041	-71.1161276
61329197	42.3726505	-71.1162438
61329199	42.3734347	-71.1194334
61329201	42.3703776	-71.1133207
61329591	42.3737814	-71.1188452
61329593	42.3734137	-71.1186478
61329615	42.3733574	-71.1198964
61329621	42.3732615	-71.1205017
61329814	42.3633307	-71.1160742
61329816	42.3625572	-71.116052
61329818	42.3616028	-71.0789425
61329820	42.361398	-71.0790098
61329835	42.3641735	-71.1160733
61330378	42.3844429	-71.1193766
61330391	42.3718895	-71.1152014
61330720	42.3745002	-71.1304499
61330722	42.3744943	-71.1305879
61330725	42.3744681	-71.1308928
61330726	42.3744064	-71.1313146
61330728	42.3743642	-71.1289686
61330733	42.3744654	-71.1295511
61330738	42.3744824	-71.1297226
61330740	42.374503	-71.1301454
61330744	42.3738012	-71.1274673
61330749	42.3739144	-71.1276832
61330754	42.374124	-71.128156
61330758	42.3742137	-71.1284148
61330776	42.3735211	-71.1269745
61330806	42.373814	-71.132825
61330810	42.373964	-71.132601
61330824	42.373665	-71.133017
61330830	42.3742755	-71.1318729
61330838	42.3743455	-71.131603
61330841	42.3741313	-71.1322749
61331804	42.3605854	-71.0820308
61331806	42.3606546	-71.0817384
61331807	42.3606774	-71.0815895
61331809	42.3607202	-71.081041
61331814	42.3605453	-71.0821593
61331815	42.360873	-71.0791208
61331816	42.3609722	-71.0789476
61331819	42.3607143	-71.0799481
61331820	42.3607221	-71.0797339
61331821	42.3607458	-71.0795218
61331822	42.3607966	-71.0793154
61331924	42.3686653	-71.0738444
61331926	42.3688605	-71.0736255
61331929	42.3682972	-71.0742386
61332227	42.3619725	-71.0788871
61332238	42.3626652	-71.0787942
61332377	42.3612259	-71.0786671
61332378	42.3611806	-71.0791932
61332382	42.3614339	-71.0785514
61332384	42.3609021	-71.0797343
61332386	42.3608655	-71.0799492
61332388	42.3610648	-71.07935
61332389	42.3609714	-71.0795306
61332402	42.3626882	-71.0783083
61332404	42.3626333	-71.0783171
61332412	42.3540673	-71.1102799
61332423	42.3608669	-71.0813291
61332424	42.3608633	-71.0810877
61332426	42.3608533	-71.0801687
61332432	42.3608719	-71.0819455
61332527	42.3537289	-71.1106973
61332533	42.353646	-71.1105994
61332537	42.3536733	-71.1106258
61332555	42.3535211	-71.1105228
61332556	42.3535916	-71.1105567
61333143	42.37295	-71.120871
61333144	42.373078	-71.120878
61333659	42.369285	-71.0731459
61333735	42.3712913	-71.1243938
61333738	42.3707205	-71.1239709
61333740	42.3711022	-71.1242643
61333772	42.3718159	-71.1247927
61333779	42.3726493	-71.1256983
61333781	42.3723235	-71.1252998
61333783	42.3721446	-71.1251091
61333785	42.371957	-71.1249247
61333787	42.3704316	-71.1236633
61333789	42.3702441	-71.1234193
61333790	42.3700306	-71.1230739
61333792	42.3698709	-71.1227109
61334037	42.3568393	-71.0939515
61334039	42.3567268	-71.0946135
61334041	42.3569099	-71.0937109
61334042	42.3568692	-71.0938395
61334046	42.3580455	-71.0906804
61334048	42.3579848	-71.0908124
61334050	42.3577408	-71.0912832
61334052	42.3576486	-71.0915032
61334054	42.3576033	-71.0916378
61334058	42.3572683	-71.0926433
61334063	42.3567414	-71.0939557
61334065	42.3567928	-71.0938405
61334067	42.3564974	-71.0944647
61334069	42.3566188	-71.0942071
61334071	42.3577199	-71.0908555
61334073	42.3577845	-71.0905624
61334074	42.3576149	-71.0913597
61334076	42.3576428	-71.0912431
61334080	42.3575287	-71.0916471
61339434	42.3183474	-71.098245
61339503	42.318405	-71.098377
61339938	42.3611091	-71.0678564
61339944	42.3611286	-71.0663833
61339971	42.3625082	-71.0707035
61339973	42.36384	-71.070006
61339975	42.3643742	-71.0697412
61339979	42.3611599	-71.0531667
61339981	42.3612293	-71.0532951
61339983	42.3609306	-71.0527954
61339985	42.3610447	-71.0529639
61340245	42.315579	-71.117003
61340264	42.314534	-71.118456
61340266	42.314755	-71.118184
61340269	42.314498	-71.1185
61340271	42.315407	-71.117178
61340273	42.315268	-71.117406
61340275	42.315092	-71.117711
61340277	42.314924	-71.117977
61340284	42.315483	-71.117085
61340511	42.3582811	-71.1574821
61340513	42.3582618	-71.1573723
61340517	42.358331	-71.1577037
61340519	42.3582375	-71.1569124
61340520	42.3582405	-71.1565303
61340522	42.3582397	-71.1571454
61340524	42.3582361	-71.1570263
61340535	42.3584513	-71.1581737
61340693	42.3581448	-71.1546154
61340699	42.3581489	-71.1547369
61340701	42.3582255	-71.1559644
61340703	42.3582059	-71.1556451
61340719	42.351249	-71.0498537
61340725	42.3507212	-71.0490246
61340743	42.3514601	-71.0755944
61340777	42.3508482	-71.0894825
61340786	42.3557386	-71.0713107
61340868	42.3138933	-71.1212923
61340870	42.3139259	-71.1213857
61340874	42.3138148	-71.1211784
61340876	42.3138794	-71.1217153
61340877	42.3138567	-71.1217467
61340879	42.3139365	-71.1215303
61340881	42.31392	-71.1216253
61340894	42.3134783	-71.1220958
61340896	42.3523747	-71.0522752
61340988	42.3133273	-71.1222217
61341121	42.313347	-71.121202
61341122	42.3135128	-71.1209253
61341123	42.3135359	-71.1208813
61341124	42.3136044	-71.1206515
61341126	42.3136875	-71.1200852
61341127	42.313747	-71.1197818
61341128	42.3137939	-71.1196346
61341148	42.312183	-71.093483
61341177	42.3563574	-71.072934
61341179	42.357292	-71.072654
61341180	42.3571215	-71.0727205
61341230	42.3555697	-71.0720401
61341289	42.3502339	-71.0482556
61341290	42.34994	-71.0477912
61341297	42.3506695	-71.0752062
61341373	42.3552903	-71.0730391
61341374	42.3548114	-71.0748097
61341377	42.3549094	-71.1441744
61341378	42.3551602	-71.1451503
61341417	42.3561652	-71.1490986
61341420	42.3557588	-71.1475143
61341571	42.3536174	-71.1373072
61341694	42.3518116	-71.0672303
61341711	42.3501478	-71.069926
61341714	42.350138	-71.0597551
61341723	42.353061	-71.132106
61341733	42.353499	-71.135735
61341749	42.351694	-71.0781296
61341750	42.3520579	-71.0783068
61341751	42.3522586	-71.0759864
61341753	42.3528218	-71.0552055
61341764	42.3536667	-71.0536315
61341767	42.3531463	-71.0546922
61341768	42.35294	-71.0550498
61341770	42.3534425	-71.0765677
61341773	42.3532119	-71.074025
61341774	42.3534935	-71.0714904
61341776	42.352854	-71.0738494
61341785	42.3546476	-71.0720688
61341805	42.3554562	-71.1463243
61341833	42.3096008	-71.1218594
61341834	42.3097856	-71.1218924
61341835	42.3098885	-71.1219379
61341841	42.3088382	-71.1212743
61341846	42.3092331	-71.1220175
61341847	42.309427	-71.1218996
61341848	42.3095171	-71.1218719
61341893	42.3086709	-71.1216377
61341894	42.3086713	-71.1217477
61341895	42.3087006	-71.1214695
61341896	42.3086747	-71.1215855
61341940	42.309965	-71.0921124
61341955	42.353187	-71.134039
61341998	42.3076354	-71.0890261
61342034	42.308607	-71.1205679
61342035	42.3086824	-71.1207587
61342036	42.3082951	-71.1201764
61342037	42.3084763	-71.1203614
61342038	42.3087337	-71.1211659
61342040	42.3087232	-71.1209715
61342041	42.3087293	-71.1210433
61342087	42.3488064	-71.094975
61342088	42.3491247	-71.0949877
61342107	42.3483129	-71.0764202
61342109	42.3492733	-71.0769268
61342112	42.3486045	-71.0753815
61342284	42.3521067	-71.1249796
61342314	42.3492815	-71.0887154
61342331	42.349571	-71.0860442
61342363	42.3489062	-71.0885301
61342386	42.3491674	-71.0928488
61342392	42.350434	-71.0566031
61342394	42.3495392	-71.0570581
61342396	42.3488325	-71.0928427
61342409	42.3499227	-71.0862163
61342411	42.3499773	-71.0845278
61342433	42.3491875	-71.1006099
61342443	42.3481564	-71.073979
61342449	42.3486588	-71.0717915
61342492	42.3453638	-71.0943962
61342494	42.3451709	-71.0944628
61342496	42.3448836	-71.0945537
61342498	42.3445008	-71.0946711
61342511	42.3455519	-71.0943364
61342613	42.3423654	-71.06286
61342615	42.3424955	-71.1018005
61342624	42.3431933	-71.0785329
61342626	42.3426742	-71.0791719
61342660	42.342192	-71.057091
61342673	42.3415168	-71.0865692
61342812	42.3453693	-71.0758544
61342910	42.345948	-71.0612743
61342938	42.3442863	-71.0771875
61342947	42.3448344	-71.0765129
61342959	42.3455013	-71.0906092
61342960	42.3452472	-71.0906394
61342961	42.3459507	-71.0907011
61342962	42.3456052	-71.0906175
61342965	42.3448931	-71.0907355
61343284	42.3421475	-71.0798203
61343286	42.341742	-71.101055
61343296	42.3416216	-71.0804675
61343301	42.3415695	-71.0570611
61343348	42.3407377	-71.099638
61343362	42.3406806	-71.0570269
61343373	42.3414124	-71.1075162
61343390	42.3414317	-71.0864587
61343392	42.3414394	-71.100733
61343396	42.3410893	-71.1003304
61343399	42.3408102	-71.0998151
61343401	42.3408795	-71.099979
61343517	42.338649	-71.0841783
61343519	42.3383204	-71.0846928
61343541	42.3390677	-71.0968427
61343548	42.3387065	-71.0978365
61343572	42.3363081	-71.1100303
61343977	42.3528361	-71.1301804
61343981	42.3532372	-71.1344212
61343986	42.3526354	-71.0761714
61344019	42.3440568	-71.0908411
61344024	42.3438746	-71.090914
61344025	42.3439691	-71.0908758
61344027	42.3434607	-71.0912493
61344066	42.3433267	-71.0913432
61344123	42.335052	-71.0553044
61344172	42.3523806	-71.0580097
61344397	42.3393189	-71.083315
61344407	42.3399986	-71.0824716
61344475	42.3847426	-71.073839
61344477	42.3843322	-71.0740381
61344490	42.3848291	-71.0727629
61344499	42.3846072	-71.0728031
61344593	42.3337762	-71.1056194
61344594	42.3334514	-71.106223
61344637	42.334106	-71.104663
61344679	42.3847102	-71.0752779
61344681	42.3845604	-71.0750868
61344682	42.3844015	-71.0749024
61344684	42.3842191	-71.0746633
61344686	42.3841468	-71.0745447
61344688	42.3840916	-71.074439
61344690	42.3840436	-71.0743096
61344902	42.3364255	-71.0877109
61345238	42.3314096	-71.0943757
61345435	42.3268165	-71.0525213
61345441	42.3270936	-71.0525311
61345742	42.3830694	-71.0728107
61346061	42.324306	-71.114709
61346063	42.324394	-71.11466
61346065	42.323818	-71.114907
61346069	42.32406	-71.114813
61346070	42.323573	-71.115078
61346073	42.323642	-71.115019
61346132	42.328132	-71.112034
61346134	42.327927	-71.112095
61346135	42.328653	-71.1118952
61346137	42.328387	-71.111962
61346139	42.32921	-71.1119321
61346141	42.328911	-71.1118874
61346145	42.3293228	-71.1119653
61346147	42.325876	-71.112828
61346149	42.326219	-71.112826
61346151	42.326521	-71.112824
61346153	42.326642	-71.112807
61346155	42.32682	-71.112752
61346157	42.327065	-71.11262
61346159	42.327436	-71.112363
61346161	42.327657	-71.112226
61346163	42.324732	-71.114305
61346165	42.324868	-71.114044
61346167	42.325068	-71.113599
61346169	42.325184	-71.113354
61346171	42.325285	-71.113169
61346173	42.325401	-71.113033
61346174	42.325538	-71.112918
61346176	42.325707	-71.112856
61346186	42.324587	-71.114501
61346280	42.323216	-71.115547
61346596	42.3243548	-71.0524234
61347306	42.320179	-71.116972
61347310	42.319382	-71.117083
61347312	42.319249	-71.116992
61347314	42.319102	-71.116863
61347316	42.318921	-71.116674
61347318	42.319978	-71.117107
61347320	42.319829	-71.117156
61347321	42.319672	-71.117168
61347323	42.319535	-71.117153
61347333	42.31877	-71.11655
61347335	42.318649	-71.116492
61347336	42.318583	-71.116468
61347413	42.320123	-71.117019
61347457	42.32336	-71.115302
61347502	42.3331913	-71.109587
61347608	42.317075	-71.116739
61347609	42.316688	-71.116731
61347610	42.316385	-71.116754
61347611	42.316095	-71.116794
61347612	42.315753	-71.116899
61347691	42.286615	-71.090756
61347696	42.2870932	-71.0936513
61347738	42.286553	-71.090578
61347757	42.287234	-71.090548
61347844	42.285644	-71.09088
61347847	42.2981495	-71.0870213
61347930	42.287739	-71.171466
61347934	42.2782685	-71.0758107
61348056	42.3195684	-71.098301
61348057	42.319572	-71.098412
61348058	42.3181594	-71.098248
61348059	42.318124	-71.098369
61348258	42.3478578	-71.0465569
61348259	42.3474053	-71.0470515
61348285	42.3847022	-71.0742042
61348286	42.3855388	-71.0759693
61348287	42.3856861	-71.0761368
61348288	42.3852655	-71.0754843
61348289	42.3853936	-71.0757479
61348296	42.3314388	-71.0945931
61348298	42.3847377	-71.0743171
61348299	42.3850645	-71.0750327
61348344	42.3427578	-71.0626701
61348345	42.3430188	-71.0625498
61348346	42.3419814	-71.0630346
61348347	42.3409656	-71.0635161
61348367	42.303583	-71.124823
61348375	42.301799	-71.1262388
61348380	42.304005	-71.124702
61348381	42.304388	-71.124656
61348382	42.3036663	-71.1247894
61348383	42.303776	-71.124746
61348384	42.305198	-71.124554
61348385	42.305331	-71.1245247
61348386	42.30467	-71.124622
61348387	42.3049415	-71.1245972
61348388	42.305835	-71.124301
61348389	42.3060278	-71.1242064
61348390	42.305441	-71.124487
61348391	42.305675	-71.124383
61348392	42.3032022	-71.1250357
61348393	42.303397	-71.124911
61348395	42.3028461	-71.1253046
61348397	42.3029371	-71.1252374
61348471	42.28651	-71.093415
61348505	42.286467	-71.093525
61348618	42.2838717	-71.0895696
61348623	42.2835781	-71.0892923
61348625	42.2837104	-71.089395
61348627	42.2830125	-71.0889899
61348629	42.2831037	-71.0890768
61348631	42.283259	-71.089147
61348648	42.2811324	-71.0860884
61348650	42.281167	-71.086302
61348652	42.281256	-71.086541
61348654	42.281339	-71.086703
61348656	42.2810445	-71.0856324
61348658	42.2808039	-71.0844453
61348659	42.280978	-71.0853206
61348663	42.2828286	-71.0888456
61348665	42.2827204	-71.0887129
61348667	42.2825934	-71.0885202
61348669	42.2834889	-71.0892409
61348670	42.281565	-71.087048
61348672	42.2818	-71.08741
61348674	42.2822212	-71.0879484
61348915	42.3516984	-71.1212992
61348926	42.3361549	-71.0993119
61348934	42.3711078	-71.0618826
61349073	42.3406948	-71.0986285
61349125	42.3434801	-71.0945989
61349127	42.343814	-71.0946712
61349147	42.341845	-71.096491
61349149	42.3417443	-71.0968611
61349151	42.3416611	-71.0971442
61349153	42.3415839	-71.0973205
61349155	42.3406359	-71.0988725
61349157	42.3406191	-71.0990636
61349159	42.3406331	-71.0992635
61349161	42.3406724	-71.0994589
61349163	42.3408259	-71.0983184
61349165	42.3407795	-71.0984135
61349167	42.3442687	-71.0946988
61349168	42.344044	-71.0947009
61349170	42.3415092	-71.0974495
61349172	42.341302	-71.0977057
61349174	42.3411504	-71.0978864
61349176	42.3409134	-71.0981771
61349180	42.3488452	-71.0915939
61349182	42.3488469	-71.0906263
61349184	42.3487816	-71.097164
61349232	42.3487732	-71.0970559
61349238	42.310622	-71.092871
61349239	42.310792	-71.093007
61349241	42.313382	-71.095038
61349243	42.313298	-71.094919
61349245	42.313116	-71.094633
61349247	42.31317	-71.094732
61349249	42.312948	-71.094266
61349251	42.313033	-71.094456
61349253	42.312738	-71.093844
61349255	42.312817	-71.093976
61349256	42.312387	-71.09356
61349258	42.31257	-71.093682
61349282	42.310398	-71.092645
61349284	42.310241	-71.092464
61349288	42.311751	-71.093383
61349290	42.311458	-71.093302
61349292	42.311307	-71.093258
61349293	42.311093	-71.093193
61349295	42.310965	-71.093122
61349441	42.284237	-71.091382
61349471	42.300157	-71.127925
61349473	42.300106	-71.127814
61349547	42.285324	-71.090988
61349549	42.284813	-71.091165
61349954	42.2825854	-71.0565677
61349972	42.3514891	-71.0502321
61349975	42.3523009	-71.0521675
61350471	42.361118	-71.0669586
61350512	42.3249303	-71.098398
61350515	42.324908	-71.098272
61350628	42.3645038	-71.058287
61350639	42.3659141	-71.0657473
61350641	42.3659928	-71.0661327
61350643	42.3658822	-71.0656197
61350645	42.3658192	-71.0654023
61350646	42.3656189	-71.0648538
61350648	42.3655636	-71.0647512
61350655	42.3672928	-71.0692326
61350657	42.3671091	-71.068872
61350659	42.366904	-71.0684657
61350696	42.2672272	-71.0937261
61350702	42.2676882	-71.0937199
61350754	42.351539	-71.1185306
61351081	42.289511	-71.0897941
61351087	42.289476	-71.089605
61351119	42.3221256	-71.0516266
61351121	42.322238	-71.0516768
61351130	42.3224378	-71.0517872
61351132	42.3228156	-71.0519784
61351203	42.278024	-71.093336
61351204	42.27786	-71.093343
61351206	42.278509	-71.09325
61351208	42.278263	-71.093299
61351210	42.277195	-71.093375
61351214	42.277595	-71.093357
61351216	42.277456	-71.093363
61351227	42.277004	-71.093383
61351237	42.3159254	-71.098203
61351242	42.3157941	-71.0983086
61351584	42.282309	-71.05779
61351588	42.2825154	-71.0569739
61351591	42.282484	-71.0571148
61351772	42.28382	-71.091515
61351782	42.283268	-71.091696
61352151	42.3586511	-71.160897
61352392	42.3433969	-71.1046753
61352394	42.3433686	-71.1049494
61352396	42.3433131	-71.1051676
61352398	42.3429634	-71.105817
61352407	42.3420367	-71.1065913
61352409	42.3418562	-71.1067661
61352411	42.3417369	-71.1069074
61352413	42.3416827	-71.1069824
61352415	42.3415467	-71.1072174
61352417	42.3433191	-71.1041444
61352418	42.3433664	-71.1043239
61352420	42.3433935	-71.1045539
61352433	42.342905	-71.1058865
61352441	42.3421956	-71.1064545
61352442	42.3424333	-71.1062752
61352445	42.3426619	-71.1061109
61352446	42.3427858	-71.1060084
61352468	42.3434967	-71.1052114
61352686	42.283609	-71.089202
61352744	42.3496851	-71.0889079
61352784	42.3377545	-71.095735
61352856	42.3376439	-71.0954392
61353032	42.3431679	-71.103822
61353101	42.2686875	-71.0936701
61353152	42.3523132	-71.0708979
61353206	42.3028878	-71.125395
61353239	42.2966307	-71.0873059
61353241	42.2981986	-71.086819
61353248	42.3542385	-71.0769585
61353250	42.2976911	-71.0869741
61353260	42.3538006	-71.0767435
61353351	42.3532699	-71.0678218
61353356	42.353986	-71.068226
61353358	42.3528361	-71.0676168
61353360	42.3556265	-71.069119
61353381	42.3538654	-71.1396214
61353383	42.3539074	-71.1399617
61353387	42.33702	-71.097117
61353388	42.323317	-71.052176
61353390	42.3235356	-71.0522495
61353574	42.3406296	-71.0816886
61353575	42.3402989	-71.082099
61353669	42.3410979	-71.0811122
61353675	42.3428168	-71.0618055
61353702	42.3476189	-71.0737172
61353713	42.347251	-71.0735381
61353770	42.3539627	-71.14041
61353772	42.353985	-71.1405478
61353774	42.3540089	-71.1406663
61353836	42.2799173	-71.065937
61353879	42.2794242	-71.0810726
61353924	42.278421	-71.09349
61353999	42.280888	-71.092452
61354037	42.2801388	-71.0821221
61354168	42.280107	-71.092706
61354172	42.279293	-71.09302
61354174	42.279707	-71.092863
61354175	42.279456	-71.092953
61354239	42.2814664	-71.0607634
61354273	42.2820122	-71.0589223
61354274	42.281925	-71.059248
61354299	42.282404	-71.091951
61354301	42.2817228	-71.059907
61354352	42.279032	-71.171324
61354353	42.278226	-71.171611
61354355	42.279363	-71.171204
61354358	42.278037	-71.171675
61354428	42.2804381	-71.0641144
61354443	42.2802386	-71.0647814
61354444	42.3168364	-71.09822
61354445	42.3167814	-71.098219
61354451	42.3173504	-71.098221
61354462	42.297767	-71.130537
61354471	42.3206224	-71.098313
61354476	42.2694764	-71.0936222
61354540	42.3052535	-71.0845965
61354585	42.3019426	-71.0857489
61354586	42.3018738	-71.0855764
61354612	42.353054	-71.076377
61354624	42.3518741	-71.0757976
61354678	42.350064	-71.0890979
61354682	42.293235	-71.096402
61354812	42.2781554	-71.0747521
61354824	42.27835	-71.0766374
61354839	42.2783193	-71.0763244
61354908	42.278484	-71.078
61354909	42.2785868	-71.0789272
61355035	42.2860935	-71.0433443
61355067	42.3373682	-71.110702
61355072	42.3365586	-71.1102167
61355073	42.3389846	-71.1103983
61355074	42.338738	-71.1104012
61355075	42.3385091	-71.1104272
61355076	42.337235	-71.1106692
61355077	42.3370668	-71.1106059
61355078	42.3369246	-71.1105143
61355079	42.3368154	-71.1104261
61355080	42.3375295	-71.1107049
61355081	42.3377268	-71.1106734
61355082	42.3399153	-71.1101712
61355083	42.340099	-71.1100723
61355084	42.338232	-71.1104888
61355085	42.338308	-71.1104656
61355086	42.3378992	-71.1106124
61355087	42.3381117	-71.1105316
61355088	42.341025	-71.1088013
61355089	42.3391398	-71.1103985
61355090	42.3408343	-71.1093944
61355091	42.3409296	-71.1091608
61355093	42.3397728	-71.1102447
61355094	42.3393108	-71.1103965
61355095	42.3394706	-71.1103729
61355098	42.3411538	-71.1082727
61355099	42.3411338	-71.1083503
61355100	42.3404536	-71.1098224
61355101	42.3403136	-71.1099347
61355102	42.3407483	-71.1095367
61355103	42.3405636	-71.1097287
61355129	42.296705	-71.135867
61355130	42.296837	-71.135508
61355131	42.29642	-71.136432
61355132	42.296565	-71.136176
61355133	42.296132	-71.137013
61355134	42.29624	-71.136774
61355135	42.295988	-71.137458
61355136	42.29608	-71.137165
61355137	42.2970037	-71.1328853
61355140	42.29701	-71.1327482
61355141	42.297068	-71.133496
61355142	42.2970288	-71.1331972
61355143	42.297071	-71.134331
61355144	42.297078	-71.133784
61355145	42.296965	-71.135058
61355146	42.297036	-71.134695
61355147	42.296003	-71.140797
61355148	42.296114	-71.141782
61355149	42.296234	-71.142735
61355150	42.296408	-71.144202
61355151	42.296509	-71.144904
61355152	42.2965515	-71.1450811
61355153	42.2966491	-71.1452502
61355154	42.297165	-71.131976
61355155	42.295909	-71.137775
61355156	42.295852	-71.138084
61355157	42.29583	-71.138421
61355158	42.295821	-71.138795
61355159	42.295829	-71.13916
61355160	42.295856	-71.139511
61355161	42.2959	-71.139919
61355162	42.295916	-71.140018
61355167	42.3832623	-71.0729248
61355168	42.383581	-71.073119
